period_begin,period_end,period_duration,state,state_code,search_word
2022-01-16,2022-01-22,7,Wyoming,WY,Miles
2022-01-23,2022-01-29,7,Wyoming,WY,Derrick
2022-01-30,2022-02-05,7,Wyoming,WY,William
2022-02-06,2022-02-12,7,Wyoming,WY,Eli
2022-02-13,2022-02-19,7,Wyoming,WY,Eli
2022-02-20,2022-02-26,7,Wyoming,WY,Eli
2022-02-27,2022-03-05,7,Wyoming,WY,Eli
2022-03-06,2022-03-12,7,Wyoming,WY,Jayden
2022-03-13,2022-03-19,7,Wyoming,WY,Nolan
2022-03-20,2022-03-26,7,Wyoming,WY,Jackson
2022-03-27,2022-04-02,7,Wyoming,WY,Jackson
2022-04-03,2022-04-09,7,Wyoming,WY,Andrew
2022-04-10,2022-04-16,7,Wyoming,WY,Andrew
2022-04-17,2022-04-23,7,Wyoming,WY,Andrew
2022-04-24,2022-04-30,7,Wyoming,WY,Andrew
2022-05-01,2022-05-07,7,Wyoming,WY,Eli
2022-05-08,2022-05-14,7,Wyoming,WY,Nicholas
2022-05-15,2022-05-21,7,Wyoming,WY,Julian
2022-05-22,2022-05-28,7,Wyoming,WY,Adam
2022-05-29,2022-06-04,7,Wyoming,WY,Jackson
2022-06-05,2022-06-11,7,Wyoming,WY,Andrew
2022-06-12,2022-06-18,7,Wyoming,WY,Hudson
2022-06-19,2022-06-25,7,Wyoming,WY,Hudson
2022-06-26,2022-07-02,7,Wyoming,WY,Hudson
2022-07-03,2022-07-09,7,Wyoming,WY,Hudson
2022-07-10,2022-07-16,7,Wyoming,WY,Nolan
2022-07-17,2022-07-23,7,Wyoming,WY,Isaiah
2022-07-24,2022-07-30,7,Wyoming,WY,Andrew
2022-07-31,2022-08-06,7,Wyoming,WY,Eli
2022-08-07,2022-08-13,7,Wyoming,WY,Eli
2022-08-14,2022-08-20,7,Wyoming,WY,Eli
2022-08-21,2022-08-27,7,Wyoming,WY,Eli
2022-08-28,2022-09-03,7,Wyoming,WY,Eli
2022-09-04,2022-09-10,7,Wyoming,WY,Eli
2022-09-11,2022-09-17,7,Wyoming,WY,Jackson
2022-09-18,2022-09-24,7,Wyoming,WY,Jackson
2022-09-25,2022-10-01,7,Wyoming,WY,Hudson
2022-10-02,2022-10-08,7,Wyoming,WY,Nicholas
2022-10-09,2022-10-15,7,Wyoming,WY,Nicholas
2022-10-16,2022-10-22,7,Wyoming,WY,Nicholas
2022-10-23,2022-10-29,7,Wyoming,WY,Hudson
2022-10-30,2022-11-05,7,Wyoming,WY,William
2022-11-06,2022-11-12,7,Wyoming,WY,William
2022-11-13,2022-11-19,7,Wyoming,WY,William
2022-11-20,2022-11-26,7,Wyoming,WY,William
2022-11-27,2022-12-03,7,Wyoming,WY,William
